order_id,customer_id,is_prime,order_value_usd
AMZ-100821,7451,True,114.37
AMZ-100822,9631,True,114.37
AMZ-100823,6391,True,114.37
AMZ-100824,6235,True,114.37
AMZ-100825,9032,False,114.37
AMZ-100826,8280,True,114.37
AMZ-100827,9723,True,114.37
AMZ-100828,9844,True,114.37
AMZ-100829,8549,True,114.37
AMZ-100830,9200,True,114.37
AMZ-100831,9141,True,114.37
AMZ-100832,6354,True,114.37
AMZ-100833,6836,True,114.37
AMZ-100834,7892,True,114.37
AMZ-100835,7496,True,114.37
AMZ-100836,7583,False,114.37
AMZ-100837,7558,True,114.37
AMZ-100838,8618,True,114.37
AMZ-100839,6559,True,114.37
AMZ-100840,6507,True,114.37
AMZ-100841,9071,True,114.37
AMZ-100842,7063,True,114.37
AMZ-100843,8642,False,114.37
AMZ-100844,7000,True,114.37
AMZ-100845,6294,True,114.37
AMZ-100846,9065,True,114.37
AMZ-100847,7752,False,114.37
AMZ-100848,6753,True,114.37
AMZ-100849,9210,True,114.37
AMZ-100850,6603,True,114.37
AMZ-100851,6322,True,114.37
AMZ-100852,7441,True,114.37
AMZ-100853,6098,False,114.37
AMZ-100854,6505,True,114.37
AMZ-100855,6126,True,114.37
AMZ-100856,5296,True,114.37
AMZ-100857,8049,True,114.37
AMZ-100858,7225,True,114.37
AMZ-100859,9354,True,114.37
AMZ-100860,8787,True,114.37
AMZ-100861,7096,True,114.37
AMZ-100862,8609,True,114.37
AMZ-100863,7208,True,114.37
AMZ-100864,5175,True,114.37
AMZ-100865,7502,True,114.37
AMZ-100866,8999,True,114.37
AMZ-100867,6667,True,114.37
AMZ-100868,9371,False,114.37
AMZ-100869,7545,False,114.37
AMZ-100870,5675,True,114.37
AMZ-100871,6823,True,114.37
AMZ-100872,6356,True,114.37
AMZ-100873,8072,True,114.37
AMZ-100874,8259,True,114.37
AMZ-100875,5546,True,114.37
AMZ-100876,7083,True,114.37
AMZ-100877,7040,True,114.37
AMZ-100878,9534,True,114.37
AMZ-100879,6752,True,114.37
AMZ-100880,6615,True,114.37
AMZ-100881,6849,True,114.37
AMZ-100882,7642,True,114.37
AMZ-100883,6600,True,114.37
AMZ-100884,8396,True,114.37
AMZ-100885,9402,True,114.37
AMZ-100886,8605,True,114.37
AMZ-100887,8799,True,114.37
AMZ-100888,5618,True,114.37
AMZ-100889,6132,True,114.37
AMZ-100890,7115,True,114.37
AMZ-100891,7339,False,114.37
AMZ-100892,7739,False,114.37
AMZ-100893,9276,True,114.37
AMZ-100894,6487,True,114.37
AMZ-100895,6557,True,114.37
AMZ-100896,7113,True,114.37
AMZ-100897,6044,False,114.37
AMZ-100898,7431,True,114.37
AMZ-100899,6582,True,114.37
AMZ-100900,6308,True,114.37
AMZ-100901,9917,True,114.37
AMZ-100902,5601,True,114.37
AMZ-100903,6620,True,114.37
AMZ-100904,9880,True,114.37
AMZ-100905,9766,False,114.37
AMZ-100906,5100,False,114.37
AMZ-100907,9271,True,114.37
AMZ-100908,5237,True,114.37
AMZ-100909,9025,True,114.37
AMZ-100910,7918,True,114.37
AMZ-100911,7542,True,114.37
AMZ-100912,7003,True,114.37
AMZ-100913,6537,True,114.37
AMZ-100914,5754,True,114.37
AMZ-100915,8368,True,114.37
AMZ-100916,7258,True,114.37
AMZ-100917,8665,False,114.37
AMZ-100918,9235,True,114.37
AMZ-100919,5540,True,114.37
AMZ-100920,5269,False,114.37
AMZ-100921,8460,True,114.37
AMZ-100922,8408,False,114.37
AMZ-100923,5505,True,114.37
AMZ-100924,6129,True,114.37
AMZ-100925,7079,True,114.37
AMZ-100926,8145,True,114.37
AMZ-100927,8242,True,114.37
AMZ-100928,9908,True,114.37
AMZ-100929,5361,True,114.37
AMZ-100930,8720,True,114.37
AMZ-100931,6456,False,114.37
AMZ-100932,9067,False,114.37
AMZ-100933,9195,True,114.37
AMZ-100934,6681,True,114.37
AMZ-100935,6052,True,114.37
AMZ-100936,7509,True,114.37
AMZ-100937,9727,False,114.37
AMZ-100938,5681,True,114.37
AMZ-100939,8932,True,114.37
AMZ-100940,7129,True,114.37
AMZ-100941,9849,True,114.37
AMZ-100942,9016,True,114.37
AMZ-100943,8302,False,114.37
AMZ-100944,5719,True,114.37
AMZ-100945,5074,True,114.37
AMZ-100946,6293,True,114.37
AMZ-100947,6922,False,114.37
AMZ-100948,9157,False,114.37
AMZ-100949,9969,True,114.37
AMZ-100950,5319,True,114.37
AMZ-100951,7149,True,114.37
AMZ-100952,6452,True,114.37
AMZ-100953,9969,False,114.37
AMZ-100954,6555,True,114.37
AMZ-100955,9207,True,114.37
AMZ-100956,8032,True,114.37
AMZ-100957,5460,True,114.37
AMZ-100958,5886,True,114.37
AMZ-100959,8533,True,114.37
AMZ-100960,8936,True,114.37
AMZ-100961,6115,True,114.37
AMZ-100962,6075,True,114.37
AMZ-100963,8876,True,114.37
AMZ-100964,9615,True,114.37
AMZ-100965,9907,True,114.37
AMZ-100966,6924,True,114.37
AMZ-100967,5926,True,114.37
AMZ-100968,9652,True,114.37
AMZ-100969,7281,True,114.37
AMZ-100970,6055,True,114.37
AMZ-100971,9674,False,114.37
AMZ-100972,5541,True,114.37
AMZ-100973,7161,True,114.37
AMZ-100974,7251,True,114.37
AMZ-100975,6052,True,114.37
AMZ-100976,9569,True,114.37
AMZ-100977,7744,True,114.37
AMZ-100978,8869,True,114.37
AMZ-100979,9481,True,114.37
AMZ-100980,9157,True,114.37
AMZ-100981,9610,True,114.37
AMZ-100982,9525,True,114.37
AMZ-100983,9675,True,114.37
AMZ-100984,6560,True,114.37
AMZ-100985,8762,True,114.37
AMZ-100986,6164,True,114.37
AMZ-100987,7722,True,114.37
AMZ-100988,7358,True,114.37
AMZ-100989,5470,False,114.37
AMZ-100990,6416,True,114.37
AMZ-100991,6468,True,114.37
AMZ-100992,5808,True,114.37
AMZ-100993,5171,True,114.37
AMZ-100994,9126,True,114.37
AMZ-100995,9142,True,114.37
AMZ-100996,9225,False,114.37
AMZ-100997,7399,True,114.37
AMZ-100998,6645,False,114.37
AMZ-100999,5057,True,114.37
AMZ-101000,6129,True,114.37
AMZ-101001,6353,True,114.37
AMZ-101002,5767,False,114.37
AMZ-101003,8895,True,114.37
AMZ-101004,5682,False,114.37
AMZ-101005,8454,True,114.37
AMZ-101006,7008,True,114.37
AMZ-101007,8142,False,114.37
AMZ-101008,6790,True,114.37
AMZ-101009,6477,True,114.37
AMZ-101010,5885,True,114.37
AMZ-101011,8906,False,114.37
AMZ-101012,9492,False,114.37
AMZ-101013,6538,True,114.37
AMZ-101014,7073,True,114.37
AMZ-101015,5312,False,114.37
AMZ-101016,5810,True,114.37
AMZ-101017,7235,True,114.37
AMZ-101018,7857,False,114.37
AMZ-101019,7763,True,114.37
AMZ-101020,7032,True,114.37
AMZ-101021,6507,True,114.37
AMZ-101022,9545,False,114.37
AMZ-101023,7570,False,114.37
AMZ-101024,6894,False,114.37
AMZ-101025,7705,True,114.37
AMZ-101026,5596,False,114.37
AMZ-101027,7147,False,114.37
AMZ-101028,5615,True,114.37
AMZ-101029,5947,False,114.37
AMZ-101030,9651,True,114.37
AMZ-101031,9373,True,114.37
AMZ-101032,8764,True,114.37
AMZ-101033,7013,True,114.37
AMZ-101034,8697,True,114.37
AMZ-101035,5490,True,114.37
AMZ-101036,9350,True,114.37
AMZ-101037,7428,True,114.37
AMZ-101038,9987,True,114.37
AMZ-101039,5541,True,114.37
AMZ-101040,6287,True,114.37
AMZ-101041,6633,True,114.37
AMZ-101042,9920,True,114.37
AMZ-101043,7926,True,114.37
AMZ-101044,6352,False,114.37
AMZ-101045,9376,True,114.37
AMZ-101046,6298,True,114.37
AMZ-101047,9868,True,114.37
AMZ-101048,8967,False,114.37
AMZ-101049,9423,True,114.37
AMZ-101050,7258,False,114.37
AMZ-101051,9647,True,114.37
AMZ-101052,7073,False,114.37
AMZ-101053,5701,True,114.37
AMZ-101054,6919,False,114.37
AMZ-101055,7460,True,114.37
AMZ-101056,9262,True,114.37
AMZ-101057,9264,True,114.37
AMZ-101058,9324,True,114.37
AMZ-101059,5366,True,114.37
AMZ-101060,5527,False,114.37
AMZ-101061,9886,False,114.37
AMZ-101062,8718,True,114.37
AMZ-101063,8609,True,114.37
AMZ-101064,8935,True,114.37
AMZ-101065,9619,True,114.37
AMZ-101066,7153,True,114.37
AMZ-101067,6908,True,114.37
AMZ-101068,8012,True,114.37
AMZ-101069,9228,True,114.37
AMZ-101070,8022,True,114.37
AMZ-101071,8483,True,114.37
AMZ-101072,7720,True,114.37
AMZ-101073,6770,True,114.37
AMZ-101074,9113,False,114.37
AMZ-101075,6777,True,114.37
AMZ-101076,9212,True,114.37
AMZ-101077,5797,True,114.37
AMZ-101078,8215,True,114.37
AMZ-101079,8788,False,114.37
AMZ-101080,7976,True,114.37
AMZ-101081,8737,True,114.37
AMZ-101082,6711,True,114.37
AMZ-101083,5752,False,114.37
AMZ-101084,7469,False,114.37
AMZ-101085,8969,True,114.37
AMZ-101086,6392,True,114.37
AMZ-101087,7605,True,114.37
AMZ-101088,5677,False,114.37
AMZ-101089,5105,True,114.37
AMZ-101090,8287,False,114.37
AMZ-101091,9753,True,114.37
AMZ-101092,6946,True,114.37
AMZ-101093,6095,True,114.37
AMZ-101094,6782,True,114.37
AMZ-101095,9541,True,114.37
AMZ-101096,8257,True,114.37
AMZ-101097,6997,True,114.37
AMZ-101098,9869,True,114.37
AMZ-101099,6561,True,114.37
AMZ-101100,9006,True,114.37
AMZ-101101,6675,False,114.37
AMZ-101102,6122,False,114.37
AMZ-101103,8981,False,114.37
AMZ-101104,6301,False,114.37
AMZ-101105,5943,True,114.37
AMZ-101106,9550,True,114.37
AMZ-101107,5945,True,114.37
AMZ-101108,5600,True,114.37
AMZ-101109,7700,True,114.37
AMZ-101110,9820,False,114.37
AMZ-101111,6417,True,114.37
AMZ-101112,6524,True,114.37
AMZ-101113,8766,True,114.37
AMZ-101114,5250,True,114.37
AMZ-101115,6544,True,114.37
AMZ-101116,5078,True,114.37
AMZ-101117,8123,False,114.37
AMZ-101118,5897,True,114.37
AMZ-101119,9876,True,114.37
AMZ-101120,5225,False,114.37
AMZ-101121,6209,False,114.37
AMZ-101122,9898,False,114.37
AMZ-101123,9837,False,114.37
AMZ-101124,7178,True,114.37
AMZ-101125,7679,True,114.37
AMZ-101126,7885,True,114.37
AMZ-101127,7806,True,114.37
AMZ-101128,5703,True,114.37
AMZ-101129,7544,True,114.37
AMZ-101130,7370,True,114.37
AMZ-101131,8281,True,114.37
AMZ-101132,9710,True,114.37
AMZ-101133,5328,True,114.37
AMZ-101134,9228,True,114.37
AMZ-101135,9930,True,114.37
AMZ-101136,5120,False,114.37
AMZ-101137,5964,True,114.37
AMZ-101138,9224,True,114.37
AMZ-101139,8675,True,114.37
AMZ-101140,7076,False,114.37
AMZ-101141,5332,True,114.37
AMZ-101142,8368,True,114.37
AMZ-101143,6316,True,114.37
AMZ-101144,6196,True,114.37
AMZ-101145,8170,False,114.37
AMZ-101146,6429,True,114.37
AMZ-101147,5355,True,114.37
AMZ-101148,9234,False,114.37
AMZ-101149,6526,False,114.37
AMZ-101150,8897,True,114.37
AMZ-101151,5028,False,114.37
AMZ-101152,6013,True,114.37
AMZ-101153,7702,True,114.37
AMZ-101154,5827,True,114.37
AMZ-101155,9446,True,114.37
AMZ-101156,7024,True,114.37
AMZ-101157,5298,False,114.37
AMZ-101158,6865,False,114.37
AMZ-101159,9016,True,114.37
AMZ-101160,7111,False,114.37
AMZ-101161,5754,True,114.37
AMZ-101162,5769,True,114.37
AMZ-101163,8735,True,114.37
AMZ-101164,6238,True,114.37
AMZ-101165,9929,False,114.37
AMZ-101166,7213,False,114.37
AMZ-101167,6906,True,114.37
AMZ-101168,6564,True,114.37
AMZ-101169,6218,True,114.37
AMZ-101170,9601,True,114.37
AMZ-101171,6357,False,114.37
AMZ-101172,8839,True,114.37
AMZ-101173,6460,True,114.37
AMZ-101174,8985,True,114.37
AMZ-101175,6416,True,114.37
AMZ-101176,7853,True,114.37
AMZ-101177,9856,True,114.37
AMZ-101178,9928,True,114.37
AMZ-101179,6428,True,114.37
AMZ-101180,9378,False,114.37
AMZ-101181,9474,True,114.37
AMZ-101182,9293,True,114.37
AMZ-101183,8062,False,114.37
AMZ-101184,8071,True,114.37
AMZ-101185,5555,False,114.37
AMZ-101186,5355,True,114.37
AMZ-101187,6563,True,114.37
AMZ-101188,8500,True,114.37
AMZ-101189,6040,True,114.37
AMZ-101190,7686,True,114.37
AMZ-101191,9474,True,114.37
AMZ-101192,9775,True,114.37
AMZ-101193,7553,True,114.37
AMZ-101194,6779,True,114.37
AMZ-101195,9994,False,114.37
AMZ-101196,5075,False,114.37
AMZ-101197,9326,False,114.37
AMZ-101198,8319,True,114.37
AMZ-101199,7349,True,114.37
AMZ-101200,7773,True,114.37
AMZ-101201,7262,True,114.37
AMZ-101202,8229,True,114.37
AMZ-101203,7116,True,114.37
AMZ-101204,5392,True,114.37
AMZ-101205,6108,True,114.37
AMZ-101206,9362,True,114.37
AMZ-101207,5610,True,114.37
AMZ-101208,7775,True,114.37
AMZ-101209,8998,False,114.37
AMZ-101210,5672,True,114.37
AMZ-101211,8677,True,114.37
AMZ-101212,5030,True,114.37
AMZ-101213,6400,True,114.37
AMZ-101214,9071,True,114.37
AMZ-101215,5616,True,114.37
AMZ-101216,9634,True,114.37
AMZ-101217,7786,True,114.37
AMZ-101218,5870,True,114.37
AMZ-101219,9196,True,114.37
AMZ-101220,8604,False,114.37
AMZ-101221,6412,True,114.37
AMZ-101222,7739,True,114.37
AMZ-101223,5940,False,114.37
AMZ-101224,5340,True,114.37
AMZ-101225,7908,True,114.37
AMZ-101226,9133,True,114.37
AMZ-101227,5659,True,114.37
AMZ-101228,7033,False,114.37
AMZ-101229,6560,True,114.37
AMZ-101230,8457,False,114.37
AMZ-101231,6656,True,114.37
AMZ-101232,7975,True,114.37
AMZ-101233,6049,True,114.37
AMZ-101234,5453,True,114.37
AMZ-101235,6704,True,114.37
AMZ-101236,7784,False,114.37
AMZ-101237,5818,True,114.37
AMZ-101238,9868,False,114.37
AMZ-101239,5012,True,114.37
AMZ-101240,8979,False,114.37
AMZ-101241,5920,True,114.37
AMZ-101242,9920,True,114.37
AMZ-101243,7418,False,114.37
AMZ-101244,6314,True,114.37
AMZ-101245,8677,True,114.37
AMZ-101246,7017,True,114.37
AMZ-101247,6228,True,114.37
AMZ-101248,9792,False,114.37
AMZ-101249,7434,True,114.37
AMZ-101250,7868,True,114.37
AMZ-101251,7515,True,114.37
AMZ-101252,6438,True,114.37
AMZ-101253,9164,True,114.37
AMZ-101254,8543,True,114.37
AMZ-101255,8175,True,114.37
AMZ-101256,6781,True,114.37
AMZ-101257,7263,True,114.37
AMZ-101258,6969,True,114.37
AMZ-101259,5211,True,114.37
AMZ-101260,5507,True,114.37
AMZ-101261,5331,True,114.37
AMZ-101262,5550,True,114.37
AMZ-101263,5941,True,114.37
AMZ-101264,5727,True,114.37
AMZ-101265,9975,True,114.37
AMZ-101266,7862,True,114.37
AMZ-101267,8243,True,114.37
AMZ-101268,5648,True,114.37
AMZ-101269,7737,True,114.37
AMZ-101270,7747,True,114.37
AMZ-101271,6009,False,114.37
AMZ-101272,6550,True,114.37
AMZ-101273,5803,True,114.37
AMZ-101274,9080,True,114.37
AMZ-101275,9309,True,114.37
AMZ-101276,9264,True,114.37
AMZ-101277,8401,False,114.37
AMZ-101278,9241,True,114.37
AMZ-101279,9611,True,114.37
AMZ-101280,8161,True,114.37
AMZ-101281,9548,True,114.37
AMZ-101282,9155,True,114.37
AMZ-101283,5527,True,114.37
AMZ-101284,8298,True,114.37
AMZ-101285,6023,True,114.37
AMZ-101286,8734,True,114.37
AMZ-101287,5432,True,114.37
AMZ-101288,6176,True,114.37
AMZ-101289,5400,True,114.37
AMZ-101290,7104,True,114.37
AMZ-101291,8050,True,114.37
AMZ-101292,7233,True,114.37
AMZ-101293,7445,True,114.37
AMZ-101294,9700,False,114.37
AMZ-101295,7835,True,114.37
AMZ-101296,7513,True,114.37
AMZ-101297,6773,True,114.37
AMZ-101298,6096,True,114.37
AMZ-101299,5928,True,114.37
AMZ-101300,6951,True,114.37
AMZ-101301,6973,False,114.37
AMZ-101302,6554,True,114.37
AMZ-101303,7778,True,114.37
AMZ-101304,9421,True,114.37
AMZ-101305,5994,False,114.37
AMZ-101306,5612,True,114.37
AMZ-101307,7593,False,114.37
AMZ-101308,5595,True,114.37
AMZ-101309,5841,False,114.37
AMZ-101310,9439,True,114.37
AMZ-101311,5858,False,114.37
AMZ-101312,5444,True,114.37
AMZ-101313,6788,False,114.37
AMZ-101314,9317,True,114.37
AMZ-101315,8454,True,114.37
AMZ-101316,8952,True,114.37
AMZ-101317,9687,True,114.37
AMZ-101318,6030,True,114.37
AMZ-101319,6295,True,114.37
AMZ-101320,7063,True,114.37
AMZ-101321,6447,True,114.37
AMZ-101322,7045,False,114.37
AMZ-101323,9619,True,114.37
AMZ-101324,7850,False,114.37
AMZ-101325,8824,True,114.37
AMZ-101326,7068,True,114.37
AMZ-101327,8761,True,114.37
AMZ-101328,7275,True,114.37
AMZ-101329,6808,True,114.37
AMZ-101330,6311,True,114.37
AMZ-101331,9055,True,114.37
AMZ-101332,7451,True,114.37
AMZ-101333,6089,False,114.37
AMZ-101334,6672,False,114.37
AMZ-101335,8675,True,114.37
AMZ-101336,9532,True,114.37
AMZ-101337,9924,True,114.37
AMZ-101338,9354,True,114.37
AMZ-101339,7003,True,114.37
AMZ-101340,9198,True,114.37
AMZ-101341,9864,True,114.37
AMZ-101342,6124,False,114.37
AMZ-101343,6221,True,114.37
AMZ-101344,7860,True,114.37
AMZ-101345,7273,True,114.37
AMZ-101346,7990,True,114.37
AMZ-101347,7510,True,114.37
AMZ-101348,5236,False,114.37
AMZ-101349,6144,True,114.37
AMZ-101350,8253,False,114.37
AMZ-101351,8782,True,114.37
AMZ-101352,5766,True,114.37
AMZ-101353,7681,True,114.37
AMZ-101354,7665,True,114.37
AMZ-101355,6759,False,114.37
AMZ-101356,8491,False,114.37
AMZ-101357,7815,True,114.37
AMZ-101358,8513,True,114.37
AMZ-101359,5495,True,114.37
AMZ-101360,8180,False,114.37
AMZ-101361,8930,True,114.37
AMZ-101362,7072,True,114.37
AMZ-101363,5337,True,114.37
AMZ-101364,8949,True,114.37
AMZ-101365,8108,True,114.37
AMZ-101366,6817,True,114.37
AMZ-101367,5136,False,114.37
AMZ-101368,7555,True,114.37
AMZ-101369,9415,True,114.37
AMZ-101370,5915,False,114.37
AMZ-101371,8538,True,114.37
AMZ-101372,7100,False,114.37
AMZ-101373,7907,True,114.37
AMZ-101374,7914,True,114.37
AMZ-101375,6982,False,114.37
AMZ-101376,8870,True,114.37
AMZ-101377,9528,True,114.37
AMZ-101378,8567,True,114.37
AMZ-101379,5998,True,114.37
AMZ-101380,7147,True,114.37
AMZ-101381,9694,True,114.37
AMZ-101382,5395,False,114.37
AMZ-101383,8598,True,114.37
AMZ-101384,9510,True,114.37
AMZ-101385,5938,True,114.37
AMZ-101386,6636,True,114.37
AMZ-101387,7724,True,114.37
AMZ-101388,7510,False,114.37
AMZ-101389,9636,True,114.37
AMZ-101390,6649,True,114.37
AMZ-101391,8690,True,114.37
AMZ-101392,8435,True,114.37
AMZ-101393,8201,True,114.37
AMZ-101394,9179,True,114.37
AMZ-101395,9366,False,114.37
AMZ-101396,7291,True,114.37
AMZ-101397,9483,True,114.37
AMZ-101398,5213,True,114.37
AMZ-101399,8237,True,114.37
AMZ-101400,8862,True,114.37
AMZ-101401,5058,True,114.37
AMZ-101402,7930,True,114.37
AMZ-101403,9938,True,114.37
AMZ-101404,7971,True,114.37
AMZ-101405,6527,True,114.37
AMZ-101406,5122,False,114.37
AMZ-101407,8719,False,114.37
AMZ-101408,6436,True,114.37
AMZ-101409,6162,False,114.37
AMZ-101410,8300,True,114.37
AMZ-101411,8345,True,114.37
AMZ-101412,7486,True,114.37
AMZ-101413,5561,True,114.37
AMZ-101414,8981,True,114.37
AMZ-101415,6737,False,114.37
AMZ-101416,5904,True,114.37
AMZ-101417,8554,True,114.37
AMZ-101418,9490,True,114.37
AMZ-101419,6726,False,114.37
AMZ-101420,7923,True,114.37
AMZ-101421,8531,True,114.37
AMZ-101422,8906,True,114.37
AMZ-101423,5934,True,114.37
AMZ-101424,5074,False,114.37
AMZ-101425,5294,False,114.37
AMZ-101426,5020,True,114.37
AMZ-101427,8242,False,114.37
AMZ-101428,6038,True,114.37
AMZ-101429,9655,False,114.37
AMZ-101430,6109,True,114.37
AMZ-101431,8771,True,114.37
AMZ-101432,5371,True,114.37
AMZ-101433,9913,True,114.37
AMZ-101434,6174,True,114.37
AMZ-101435,6164,True,114.37
AMZ-101436,6092,True,114.37
AMZ-101437,6283,True,114.37
AMZ-101438,7011,True,114.37
AMZ-101439,5845,True,114.37
AMZ-101440,6991,False,114.37
AMZ-101441,5520,True,114.37
AMZ-101442,9466,True,114.37
AMZ-101443,9196,True,114.37
AMZ-101444,9756,False,114.37
AMZ-101445,5242,True,114.37
AMZ-101446,7800,True,114.37
AMZ-101447,9607,False,114.37
AMZ-101448,7896,False,114.37
AMZ-101449,7602,True,114.37
AMZ-101450,7273,True,114.37
AMZ-101451,6541,True,114.37
AMZ-101452,7765,False,114.37
AMZ-101453,7114,True,114.37
AMZ-101454,9491,True,114.37
AMZ-101455,9707,False,114.37
AMZ-101456,8083,True,114.37
AMZ-101457,6857,True,114.37
AMZ-101458,5769,True,114.37
AMZ-101459,6422,True,114.37
AMZ-101460,5406,True,114.37
AMZ-101461,7972,True,114.37
AMZ-101462,6872,True,114.37
AMZ-101463,7694,True,114.37
AMZ-101464,7269,False,114.37
AMZ-101465,9749,True,114.37
AMZ-101466,6181,False,114.37
AMZ-101467,6439,True,114.37
AMZ-101468,8053,False,114.37
AMZ-101469,8333,True,114.37
AMZ-101470,7897,True,114.37
AMZ-101471,7903,True,114.37
AMZ-101472,5228,False,114.37
AMZ-101473,8959,True,114.37
AMZ-101474,6893,True,114.37
AMZ-101475,6313,True,114.37
AMZ-101476,6070,False,114.37
AMZ-101477,5974,True,114.37
AMZ-101478,6738,True,114.37
AMZ-101479,8285,True,114.37
AMZ-101480,5757,False,114.37
AMZ-101481,8095,True,114.37
AMZ-101482,5320,True,114.37
AMZ-101483,7321,True,114.37
AMZ-101484,5555,True,114.37
AMZ-101485,9939,True,114.37
AMZ-101486,6386,True,114.37
AMZ-101487,9763,True,114.37
AMZ-101488,8047,True,114.37
AMZ-101489,7427,True,114.37
AMZ-101490,7004,True,114.37
AMZ-101491,6930,True,114.37
AMZ-101492,9841,True,114.37
AMZ-101493,9770,True,114.37
AMZ-101494,7163,True,114.37
AMZ-101495,8867,True,114.37
AMZ-101496,7426,True,114.37
AMZ-101497,8793,True,114.37
AMZ-101498,7513,True,114.37
AMZ-101499,8803,False,114.37
AMZ-101500,7327,True,114.37
AMZ-101501,5617,True,114.37
AMZ-101502,7165,True,114.37
AMZ-101503,8308,True,114.37
AMZ-101504,5992,True,114.37
AMZ-101505,6377,True,114.37
AMZ-101506,9381,True,114.37
AMZ-101507,8174,True,114.37
AMZ-101508,9782,True,114.37
AMZ-101509,6305,True,114.37
AMZ-101510,9833,False,114.37
AMZ-101511,8078,True,114.37
AMZ-101512,7686,False,114.37
AMZ-101513,7983,True,114.37
AMZ-101514,7523,True,114.37
AMZ-101515,8582,True,114.37
AMZ-101516,6485,True,114.37
AMZ-101517,7100,False,114.37
AMZ-101518,9581,True,114.37
AMZ-101519,8715,False,114.37
AMZ-101520,7001,True,114.37
AMZ-101521,6387,False,114.37
AMZ-101522,8183,True,114.37
AMZ-101523,6030,True,114.37
AMZ-101524,6765,True,114.37
AMZ-101525,9763,True,114.37
AMZ-101526,6220,True,114.37
AMZ-101527,9930,True,114.37
AMZ-101528,9971,False,114.37
AMZ-101529,8806,True,114.37
AMZ-101530,7414,True,114.37
AMZ-101531,9345,True,114.37
AMZ-101532,6618,True,114.37
AMZ-101533,6263,True,114.37
AMZ-101534,5871,True,114.37
AMZ-101535,5834,True,114.37
AMZ-101536,7822,True,114.37
AMZ-101537,5918,True,114.37
AMZ-101538,6724,True,114.37
AMZ-101539,7413,True,114.37
AMZ-101540,6313,True,114.37
AMZ-101541,9498,True,114.37
AMZ-101542,7105,True,114.37
AMZ-101543,7568,True,114.37
AMZ-101544,6138,False,114.37
AMZ-101545,5209,True,114.37
AMZ-101546,6064,False,114.37
AMZ-101547,9911,True,114.37
AMZ-101548,7220,True,114.37
AMZ-101549,5233,True,114.37
AMZ-101550,5792,False,114.37
AMZ-101551,8110,True,114.37
AMZ-101552,7166,False,114.37
AMZ-101553,5334,False,114.37
AMZ-101554,6359,True,114.37
AMZ-101555,6214,True,114.37
AMZ-101556,9419,True,114.37
AMZ-101557,5283,True,114.37
AMZ-101558,5212,False,114.37
AMZ-101559,6658,False,114.37
AMZ-101560,9078,True,114.37
AMZ-101561,9847,True,114.37
AMZ-101562,6417,True,114.37
AMZ-101563,7386,True,114.37
AMZ-101564,6794,False,114.37
AMZ-101565,5104,True,114.37
AMZ-101566,9865,True,114.37
AMZ-101567,8893,True,114.37
AMZ-101568,8845,True,114.37
AMZ-101569,8690,True,114.37
AMZ-101570,8292,True,114.37
AMZ-101571,5378,True,114.37
AMZ-101572,8293,True,114.37
AMZ-101573,8329,False,114.37
AMZ-101574,9808,True,114.37
AMZ-101575,8438,True,114.37
AMZ-101576,5224,True,114.37
AMZ-101577,5737,True,114.37
AMZ-101578,5235,True,114.37
AMZ-101579,9278,True,114.37
AMZ-101580,5711,True,114.37
AMZ-101581,6888,True,114.37
AMZ-101582,9718,True,114.37
AMZ-101583,6259,True,114.37
AMZ-101584,5748,False,114.37
AMZ-101585,8986,True,114.37
AMZ-101586,8551,True,114.37
AMZ-101587,5509,True,114.37
AMZ-101588,6823,True,114.37
AMZ-101589,9880,True,114.37
AMZ-101590,7941,True,114.37
AMZ-101591,9232,False,114.37
AMZ-101592,7134,True,114.37
AMZ-101593,6777,True,114.37
AMZ-101594,6222,True,114.37
AMZ-101595,8667,True,114.37
AMZ-101596,6777,True,114.37
AMZ-101597,6304,True,114.37
AMZ-101598,9859,True,114.37
AMZ-101599,5701,False,114.37
AMZ-101600,7989,True,114.37
AMZ-101601,5151,True,114.37
AMZ-101602,6325,True,114.37
AMZ-101603,6301,True,114.37
AMZ-101604,8722,True,114.37
AMZ-101605,6711,True,114.37
AMZ-101606,5806,True,114.37
AMZ-101607,9330,False,114.37
AMZ-101608,7722,True,114.37
AMZ-101609,9656,True,114.37
AMZ-101610,6325,False,114.37
AMZ-101611,9133,True,114.37
AMZ-101612,6159,True,114.37
AMZ-101613,7869,True,114.37
AMZ-101614,9516,True,114.37
AMZ-101615,6242,True,114.37
AMZ-101616,5347,False,114.37
AMZ-101617,6831,True,114.37
AMZ-101618,6569,True,114.37
AMZ-101619,8935,True,114.37
AMZ-101620,6918,True,114.37
AMZ-101621,8232,True,114.37
AMZ-101622,8758,True,114.37
AMZ-101623,7355,False,114.37
AMZ-101624,6397,True,114.37
AMZ-101625,7780,True,114.37
AMZ-101626,6824,True,114.37
AMZ-101627,7491,True,114.37
AMZ-101628,9060,True,114.37
AMZ-101629,5404,True,114.37
AMZ-101630,6721,True,114.37
AMZ-101631,7825,True,114.37
AMZ-101632,8845,True,114.37
AMZ-101633,9210,True,114.37
AMZ-101634,8192,False,114.37
AMZ-101635,5064,True,114.37
AMZ-101636,6299,True,114.37
AMZ-101637,9920,True,114.37
AMZ-101638,6415,False,114.37
AMZ-101639,8593,False,114.37
AMZ-101640,5968,True,114.37
AMZ-101641,5368,False,114.37
AMZ-101642,5232,True,114.37
